text
type 2 diabetes mellitus contraindication Etretinate
type 2 diabetes mellitus contraindication Amcinonide
type 2 diabetes mellitus contraindication Reserpine
type 2 diabetes mellitus indication Sitagliptin
type 2 diabetes mellitus indication Dapagliflozin
type 2 diabetes mellitus contraindication Fenfluramine
type 2 diabetes mellitus contraindication Clonidine
type 2 diabetes mellitus contraindication Triamterene
type 2 diabetes mellitus indication Saxagliptin
type 2 diabetes mellitus indication Carbutamide
type 2 diabetes mellitus indication Gliquidone
type 2 diabetes mellitus contraindication Dexfenfluramine
type 2 diabetes mellitus indication Lixisenatide
type 2 diabetes mellitus contraindication Halcinonide
type 2 diabetes mellitus contraindication Atenolol
type 2 diabetes mellitus indication Glipizide
type 2 diabetes mellitus indication Vildagliptin
type 2 diabetes mellitus indication Glibornuride
type 2 diabetes mellitus indication Glisoxepide
type 2 diabetes mellitus indication Gliclazide
type 2 diabetes mellitus indication Liraglutide
type 2 diabetes mellitus indication Insulin glargine
type 2 diabetes mellitus indication Mitiglinide
type 2 diabetes mellitus contraindication Sulfamethizole
type 2 diabetes mellitus indication Repaglinide
type 2 diabetes mellitus contraindication Phenmetrazine
type 2 diabetes mellitus indication Insulin lispro
type 2 diabetes mellitus indication Omarigliptin
type 2 diabetes mellitus indication Evogliptin
type 2 diabetes mellitus indication Ertugliflozin
type 2 diabetes mellitus contraindication Diclofenamide
type 2 diabetes mellitus indication Tolazamide
type 2 diabetes mellitus indication Pioglitazone
type 2 diabetes mellitus indication Insulin human
type 2 diabetes mellitus indication Nateglinide
type 2 diabetes mellitus indication Glyburide
type 2 diabetes mellitus associated with ADCY5
type 2 diabetes mellitus associated with AKT2
type 2 diabetes mellitus associated with FAS
type 2 diabetes mellitus associated with ATF3
type 2 diabetes mellitus associated with ATP2A2
type 2 diabetes mellitus associated with ATP2A3
type 2 diabetes mellitus associated with BCL2
type 2 diabetes mellitus associated with BCL2L1
type 2 diabetes mellitus associated with BHMT
type 2 diabetes mellitus associated with BRAF
type 2 diabetes mellitus associated with C3
type 2 diabetes mellitus associated with CASP3
type 2 diabetes mellitus associated with CASP8
type 2 diabetes mellitus associated with CAT
type 2 diabetes mellitus associated with CBS
type 2 diabetes mellitus associated with CCND2
type 2 diabetes mellitus associated with CDO1
type 2 diabetes mellitus associated with CPT1A
type 2 diabetes mellitus associated with CYBA
type 2 diabetes mellitus associated with CYP1A2
type 2 diabetes mellitus associated with ECE1
type 2 diabetes mellitus associated with EDN1
type 2 diabetes mellitus associated with EDNRA
type 2 diabetes mellitus associated with EDNRB
type 2 diabetes mellitus associated with EGFR
type 2 diabetes mellitus associated with ETS1
type 2 diabetes mellitus associated with GCG
type 2 diabetes mellitus associated with GCGR
type 2 diabetes mellitus associated with GCK
type 2 diabetes mellitus associated with GCKR
type 2 diabetes mellitus associated with GLP1R
type 2 diabetes mellitus associated with GNB3
type 2 diabetes mellitus associated with GP2
type 2 diabetes mellitus associated with GPD2
type 2 diabetes mellitus associated with GPX1
type 2 diabetes mellitus associated with GRB14
type 2 diabetes mellitus associated with GSTM1
type 2 diabetes mellitus associated with HBA1
type 2 diabetes mellitus associated with HHEX
type 2 diabetes mellitus associated with HK1
type 2 diabetes mellitus associated with HLA-DRB5
type 2 diabetes mellitus associated with HMGA1
type 2 diabetes mellitus associated with HMOX1
type 2 diabetes mellitus associated with HNF4A
type 2 diabetes mellitus associated with HP
type 2 diabetes mellitus associated with HPX
type 2 diabetes mellitus associated with IAPP
type 2 diabetes mellitus associated with ICAM1
type 2 diabetes mellitus associated with ID1
type 2 diabetes mellitus associated with IL13RA1
type 2 diabetes mellitus associated with INS
type 2 diabetes mellitus associated with INPPL1
type 2 diabetes mellitus associated with INSR
type 2 diabetes mellitus associated with PDX1
type 2 diabetes mellitus associated with IRS1
type 2 diabetes mellitus associated with ITGA1
type 2 diabetes mellitus associated with KCNJ11
type 2 diabetes mellitus associated with KCNQ1
type 2 diabetes mellitus associated with LEP
type 2 diabetes mellitus associated with LEPR
type 2 diabetes mellitus associated with LIPC
type 2 diabetes mellitus associated with SMAD5
type 2 diabetes mellitus associated with MAT1A
type 2 diabetes mellitus associated with MTNR1B
type 2 diabetes mellitus associated with NEUROD1
type 2 diabetes mellitus associated with NFATC2
type 2 diabetes mellitus associated with NFKB1
type 2 diabetes mellitus associated with NKX6-1
type 2 diabetes mellitus associated with NOS2
type 2 diabetes mellitus associated with NOS3
type 2 diabetes mellitus associated with NOTCH2
type 2 diabetes mellitus associated with OGG1
type 2 diabetes mellitus associated with PAM
type 2 diabetes mellitus associated with PAX4
type 2 diabetes mellitus associated with PAX6
type 2 diabetes mellitus associated with PCSK2
type 2 diabetes mellitus associated with ENPP1
type 2 diabetes mellitus associated with PEPD
type 2 diabetes mellitus associated with PPARA
type 2 diabetes mellitus associated with PPARG
type 2 diabetes mellitus associated with PPP1R3A
type 2 diabetes mellitus associated with PRKCB
type 2 diabetes mellitus associated with PROX1
type 2 diabetes mellitus associated with PTPN1
type 2 diabetes mellitus associated with MOK
type 2 diabetes mellitus associated with RELA
type 2 diabetes mellitus associated with RNF6
type 2 diabetes mellitus associated with S100A6
type 2 diabetes mellitus associated with SCTR
type 2 diabetes mellitus associated with SFRP4
type 2 diabetes mellitus associated with SHBG
type 2 diabetes mellitus associated with ST6GAL1
type 2 diabetes mellitus associated with SLC1A2
type 2 diabetes mellitus associated with SLC2A1
type 2 diabetes mellitus associated with SLC2A2
type 2 diabetes mellitus associated with SLC2A4
type 2 diabetes mellitus associated with SLC22A3
type 2 diabetes mellitus associated with SNAP25
type 2 diabetes mellitus associated with SOD1
type 2 diabetes mellitus associated with SOD2
type 2 diabetes mellitus associated with ABCC8
type 2 diabetes mellitus associated with HNF1A
type 2 diabetes mellitus associated with HNF1B
type 2 diabetes mellitus associated with TCF7L2
type 2 diabetes mellitus associated with TGFB1
type 2 diabetes mellitus associated with TIMP1
type 2 diabetes mellitus associated with TNF
type 2 diabetes mellitus associated with TNFRSF1A
type 2 diabetes mellitus associated with TNFRSF1B
type 2 diabetes mellitus associated with UBE2E2
type 2 diabetes mellitus associated with UCP2
type 2 diabetes mellitus associated with WFS1
type 2 diabetes mellitus associated with DGKD
type 2 diabetes mellitus associated with IRS2
type 2 diabetes mellitus associated with KL
type 2 diabetes mellitus associated with ADIPOQ
type 2 diabetes mellitus associated with MAPK8IP1
type 2 diabetes mellitus associated with VPS26A
type 2 diabetes mellitus associated with PSMD6
type 2 diabetes mellitus associated with BCL2L11
type 2 diabetes mellitus associated with AP3S2
type 2 diabetes mellitus associated with MAEA
type 2 diabetes mellitus associated with HMG20A
type 2 diabetes mellitus associated with IGF2BP2
type 2 diabetes mellitus associated with PPARGC1A
type 2 diabetes mellitus associated with CAPN10
type 2 diabetes mellitus associated with MRAS
type 2 diabetes mellitus associated with CNKSR2
type 2 diabetes mellitus associated with JADE2
type 2 diabetes mellitus associated with SIRT1
type 2 diabetes mellitus associated with AUTS2
type 2 diabetes mellitus associated with EPC2
type 2 diabetes mellitus associated with FGF21
type 2 diabetes mellitus associated with ZC3HC1
type 2 diabetes mellitus associated with CDKAL1
type 2 diabetes mellitus associated with ITLN1
type 2 diabetes mellitus associated with RETN
type 2 diabetes mellitus associated with ADAMTS9
type 2 diabetes mellitus associated with PLEKHA1
type 2 diabetes mellitus associated with ZFAND3
type 2 diabetes mellitus associated with THADA
type 2 diabetes mellitus associated with FTO
type 2 diabetes mellitus associated with CCDC92
type 2 diabetes mellitus associated with CMIP
type 2 diabetes mellitus associated with KCNK16
type 2 diabetes mellitus associated with FAM234A
type 2 diabetes mellitus associated with USP48
type 2 diabetes mellitus associated with ZNF257
type 2 diabetes mellitus associated with NUS1
type 2 diabetes mellitus associated with TMEM18
type 2 diabetes mellitus associated with TMEM155
type 2 diabetes mellitus associated with KLF14
type 2 diabetes mellitus associated with C2CD4A
type 2 diabetes mellitus associated with KCNU1
type 2 diabetes mellitus associated with SLC30A8
type 2 diabetes mellitus associated with GLIS3
type 2 diabetes mellitus associated with JAZF1
type 2 diabetes mellitus associated with KSR2
type 2 diabetes mellitus associated with C2CD4B
type 2 diabetes mellitus associated with MIRLET7D
type 2 diabetes mellitus associated with MIR10B
type 2 diabetes mellitus associated with MIR125B1
type 2 diabetes mellitus associated with MIR126
type 2 diabetes mellitus associated with MIR127
type 2 diabetes mellitus associated with MIR130B
type 2 diabetes mellitus associated with MIR140
type 2 diabetes mellitus associated with MIR141
type 2 diabetes mellitus associated with MIR142
type 2 diabetes mellitus associated with MIR144
type 2 diabetes mellitus associated with MIR181C
type 2 diabetes mellitus associated with MIR192
type 2 diabetes mellitus associated with MIR195
type 2 diabetes mellitus associated with MIR200A
type 2 diabetes mellitus associated with MIR203A
type 2 diabetes mellitus associated with MIR204
type 2 diabetes mellitus associated with MIR205
type 2 diabetes mellitus associated with MIR214
type 2 diabetes mellitus associated with MIR215
type 2 diabetes mellitus associated with MIR221
type 2 diabetes mellitus associated with MIR222
type 2 diabetes mellitus associated with MIR27A
type 2 diabetes mellitus associated with MIR30A
type 2 diabetes mellitus associated with MIR98
type 2 diabetes mellitus associated with MIR17HG
type 2 diabetes mellitus associated with MIR151A
type 2 diabetes mellitus associated with MIR335
type 2 diabetes mellitus associated with MIR339
type 2 diabetes mellitus associated with CISD2
type 2 diabetes mellitus associated with MIR375
type 2 diabetes mellitus associated with MIR377
type 2 diabetes mellitus associated with MIR423
type 2 diabetes mellitus associated with MIR409
type 2 diabetes mellitus associated with MIR485
type 2 diabetes mellitus associated with MIR432
type 2 diabetes mellitus associated with MIR483
type 2 diabetes mellitus associated with MIR487B
type 2 diabetes mellitus associated with MIR33B
type 2 diabetes mellitus associated with MIR532
type 2 diabetes mellitus associated with MIR628
type 2 diabetes mellitus associated with MIR92B
type 2 diabetes mellitus associated with MIR744
type 2 diabetes mellitus associated with MIR885
type 2 diabetes mellitus associated with MIR939
type 2 diabetes mellitus associated with MIR1249
type 2 diabetes mellitus associated with MIR1296
type 2 diabetes mellitus associated with MIR1307
type 2 diabetes mellitus associated with MIR1306
type 2 diabetes mellitus associated with MIR1228
type 2 diabetes mellitus associated with MIR1226
type 2 diabetes mellitus associated with MIR1260A
type 2 diabetes mellitus associated with MIR1301
type 2 diabetes mellitus associated with MIR1908
type 2 diabetes mellitus associated with MIR2116
type 2 diabetes mellitus associated with MIR3173
type 2 diabetes mellitus associated with MIR1260B
type 2 diabetes mellitus associated with MIR4516
type 2 diabetes mellitus associated with MIR4482
type 2 diabetes mellitus associated with MIR7704
type 2 diabetes mellitus associated with MIR8061
type 2 diabetes mellitus associated with MIR6741
type 2 diabetes mellitus associated with MIR6803
type 2 diabetes mellitus parent-child diabetes mellitus (disease)
"type 2 diabetes mellitus linked to 2,4-Dichlorophenoxyacetic Acid"
type 2 diabetes mellitus linked to Agent Orange
type 2 diabetes mellitus linked to Air Pollutants
type 2 diabetes mellitus linked to alpha-hexachlorocyclohexane
type 2 diabetes mellitus linked to alpha-Linolenic Acid
type 2 diabetes mellitus linked to Arsenic
type 2 diabetes mellitus linked to beta-hexachlorocyclohexane
type 2 diabetes mellitus linked to bis(4-hydroxyphenyl)sulfone
type 2 diabetes mellitus linked to bisphenol A
type 2 diabetes mellitus linked to Boron
type 2 diabetes mellitus linked to Bromine
type 2 diabetes mellitus linked to Cadmium
type 2 diabetes mellitus linked to Calcium
type 2 diabetes mellitus linked to Cesium
type 2 diabetes mellitus linked to Chromium
type 2 diabetes mellitus linked to Copper
type 2 diabetes mellitus linked to delta-hexachlorocyclohexane
type 2 diabetes mellitus linked to Dichlorodiphenyl Dichloroethylene
type 2 diabetes mellitus linked to Docosahexaenoic Acids
type 2 diabetes mellitus linked to docosapentaenoic acid
"type 2 diabetes mellitus linked to Fatty Acids, Omega-3"
type 2 diabetes mellitus linked to Gallium
type 2 diabetes mellitus linked to Gold
type 2 diabetes mellitus linked to Indium
type 2 diabetes mellitus linked to Iron
type 2 diabetes mellitus linked to Lead
type 2 diabetes mellitus linked to Magnesium
type 2 diabetes mellitus linked to Manganese
type 2 diabetes mellitus linked to Mercury
type 2 diabetes mellitus linked to Metals
type 2 diabetes mellitus linked to Molybdenum
type 2 diabetes mellitus linked to Nickel
type 2 diabetes mellitus linked to perfluorooctane sulfonic acid
type 2 diabetes mellitus linked to perfluorooctanoic acid
type 2 diabetes mellitus linked to Polychlorinated Biphenyls
type 2 diabetes mellitus linked to Rubidium
type 2 diabetes mellitus linked to Selenium
type 2 diabetes mellitus linked to Silver
type 2 diabetes mellitus linked to Strontium
type 2 diabetes mellitus linked to Tantalum
type 2 diabetes mellitus linked to Thallium
type 2 diabetes mellitus linked to Tin
type 2 diabetes mellitus linked to Vehicle Emissions
type 2 diabetes mellitus linked to Zinc
neurohypophyseal diabetes insipidus phenotype present Long philtrum
neurohypophyseal diabetes insipidus phenotype present Osteopenia
neurohypophyseal diabetes insipidus phenotype present Abnormality of metabolism/homeostasis
neurohypophyseal diabetes insipidus phenotype present Short nose
neurohypophyseal diabetes insipidus phenotype present Gliosis
neurohypophyseal diabetes insipidus phenotype present Autosomal dominant inheritance
neurohypophyseal diabetes insipidus phenotype present Wide nose
neurohypophyseal diabetes insipidus phenotype present Irritability
neurohypophyseal diabetes insipidus phenotype present Diabetes insipidus
neurohypophyseal diabetes insipidus phenotype present Lethargy
neurohypophyseal diabetes insipidus phenotype present Growth delay
neurohypophyseal diabetes insipidus phenotype present Weight loss
neurohypophyseal diabetes insipidus phenotype present Fever
neurohypophyseal diabetes insipidus phenotype present Polydipsia
neurohypophyseal diabetes insipidus phenotype present Vomiting
neurohypophyseal diabetes insipidus off-label use Chlorpropamide
neurohypophyseal diabetes insipidus contraindication Lithium citrate
neurohypophyseal diabetes insipidus off-label use Chlorthalidone
neurohypophyseal diabetes insipidus contraindication Lithium carbonate
neurohypophyseal diabetes insipidus contraindication Meclocycline
neurohypophyseal diabetes insipidus off-label use Methyclothiazide
neurohypophyseal diabetes insipidus contraindication Demeclocycline
neurohypophyseal diabetes insipidus off-label use Carbamazepine
neurohypophyseal diabetes insipidus associated with AVP
neurohypophyseal diabetes insipidus associated with POMC
neurohypophyseal diabetes insipidus parent-child genetic nervous system disorder
neurohypophyseal diabetes insipidus parent-child autosomal dominant disease
neurohypophyseal diabetes insipidus parent-child diabetes insipidus
neurohypophyseal diabetes insipidus parent-child pituitary gland disease
neurohypophyseal diabetes insipidus parent-child central diabetes insipidus
Rabson-Mendenhall syndrome phenotype present Insulin-resistant diabetes mellitus
Rabson-Mendenhall syndrome parent-child diabetes mellitus (disease)
narcolepsy phenotype present Type II diabetes mellitus
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Nephrogenic diabetes insipidus
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Micrognathia
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Conductive hearing impairment
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Downslanted palpebral fissures
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Carious teeth
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Delayed puberty
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Intellectual disability
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Global developmental delay
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Limitation of joint mobility
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Abnormality of metabolism/homeostasis
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Cerebral calcification
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Short stature
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Abnormality of the antihelix
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Hypoplasia of the zygomatic bone
nephrogenic diabetes insipidus-intracranial calcification syndrome phenotype present Increased number of teeth
nephrogenic diabetes insipidus-intracranial calcification syndrome parent-child syndromic disease
nephrogenic diabetes insipidus-intracranial calcification syndrome parent-child inherited renal tubular disease
type 1 diabetes mellitus phenotype present Type I diabetes mellitus
type 1 diabetes mellitus phenotype present Autosomal dominant inheritance
type 1 diabetes mellitus parent-child IDDM 1
"type 1 diabetes mellitus parent-child diabetes mellitus, insulin-dependent, X-linked, susceptibility to"
type 1 diabetes mellitus parent-child H syndrome
type 1 diabetes mellitus parent-child autoimmune polyendocrine
type 1 diabetes mellitus contraindication Dichlorophen
type 1 diabetes mellitus contraindication Diethylpropion
type 1 diabetes mellitus contraindication Chlorthalidone
type 1 diabetes mellitus contraindication Phendimetrazine
type 1 diabetes mellitus contraindication Acetazolamide
type 1 diabetes mellitus contraindication Chlorothiazide
type 1 diabetes mellitus contraindication Hydrochlorothiazide
type 1 diabetes mellitus contraindication Methazolamide
type 1 diabetes mellitus contraindication Nicotine
type 1 diabetes mellitus contraindication Amcinonide
type 1 diabetes mellitus contraindication Histamine
type 1 diabetes mellitus contraindication Reserpine
type 1 diabetes mellitus contraindication Chlorphentermine
type 1 diabetes mellitus contraindication Fenfluramine
type 1 diabetes mellitus contraindication Clonidine
type 1 diabetes mellitus contraindication Triamterene
type 1 diabetes mellitus contraindication Dexfenfluramine
type 1 diabetes mellitus contraindication Halcinonide
type 1 diabetes mellitus contraindication Atenolol
type 1 diabetes mellitus indication Insulin glargine
type 1 diabetes mellitus contraindication Sulfamethizole
type 1 diabetes mellitus contraindication Phenmetrazine
type 1 diabetes mellitus indication Insulin lispro
type 1 diabetes mellitus contraindication Phentermine
type 1 diabetes mellitus contraindication Diclofenamide
type 1 diabetes mellitus indication Insulin human
type 1 diabetes mellitus indication Sotagliflozin
type 1 diabetes mellitus associated with CAT
type 1 diabetes mellitus associated with CD69
type 1 diabetes mellitus associated with CHRM2
type 1 diabetes mellitus associated with CP
type 1 diabetes mellitus associated with CRP
type 1 diabetes mellitus associated with CTSH
type 1 diabetes mellitus associated with DDIT3
type 1 diabetes mellitus associated with HLA-DQA1
type 1 diabetes mellitus associated with HLA-DQB1
type 1 diabetes mellitus associated with HLA-DRB1
type 1 diabetes mellitus associated with HP
type 1 diabetes mellitus associated with HSD11B2
type 1 diabetes mellitus associated with IFNG
type 1 diabetes mellitus associated with IGF1
type 1 diabetes mellitus associated with IL2RA
type 1 diabetes mellitus associated with IL6
type 1 diabetes mellitus associated with IL10
type 1 diabetes mellitus associated with INS
type 1 diabetes mellitus associated with ITPR3
type 1 diabetes mellitus associated with KCNJ11
type 1 diabetes mellitus associated with NOS1
type 1 diabetes mellitus associated with NOS3
type 1 diabetes mellitus associated with PAX4
type 1 diabetes mellitus associated with PRKCQ
type 1 diabetes mellitus associated with CCL20
type 1 diabetes mellitus associated with SLC11A1
type 1 diabetes mellitus associated with STAT3
type 1 diabetes mellitus associated with ABCC8
type 1 diabetes mellitus associated with HNF1A
type 1 diabetes mellitus associated with TNF
type 1 diabetes mellitus associated with TYK2
type 1 diabetes mellitus associated with AIFM1
type 1 diabetes mellitus associated with SH2B3
type 1 diabetes mellitus associated with CLEC16A
type 1 diabetes mellitus associated with PTPN22
type 1 diabetes mellitus associated with FGF21
type 1 diabetes mellitus associated with IL19
type 1 diabetes mellitus associated with IL20
type 1 diabetes mellitus associated with FOXP3
type 1 diabetes mellitus associated with SLC29A3
type 1 diabetes mellitus associated with BACH2
type 1 diabetes mellitus associated with C1QTNF6
type 1 diabetes mellitus associated with GLIS3
type 1 diabetes mellitus associated with IL27
type 1 diabetes mellitus associated with CASP12
type 1 diabetes mellitus associated with CCR5
type 1 diabetes mellitus associated with CTLA4
type 1 diabetes mellitus associated with SUMO4
type 1 diabetes mellitus parent-child diabetes mellitus (disease)
type 1 diabetes mellitus parent-child autoimmune disease of endocrine system
"type 1 diabetes mellitus linked to 2,4,5,2',4',5'-hexachlorobiphenyl"
type 1 diabetes mellitus linked to Dichlorodiphenyl Dichloroethylene
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Nephropathy
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Abnormal cerebellum morphology
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Autosomal recessive inheritance
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Photosensitive myoclonic seizure
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Cerebral artery atherosclerosis
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Proteinuria
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Renal artery stenosis
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Coronary artery atherosclerosis
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Nephrotic syndrome
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Hypertonia
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Gait disturbance
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Tremor
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Limitation of joint mobility
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Abnormal mitral valve morphology
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Cerebral cortical atrophy
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Progressive neurologic deterioration
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Abnormality of mitochondrial metabolism
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Hyperlordosis
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Short stature
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Aplasia/Hypoplasia of the cerebellum
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Arterial stenosis
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome phenotype present Type I diabetes mellitus
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome parent-child syndromic urogenital tract malformation
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome parent-child renal or urinary tract malformation
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome parent-child epilepsy syndrome
atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome parent-child syndromic genetic deafness
Bloom syndrome phenotype present Type II diabetes mellitus
Ulbright-Hodes syndrome phenotype present Maternal diabetes
mandibuloacral dysplasia with type A lipodystrophy phenotype present Insulin-resistant diabetes mellitus
"microcephaly, developmental delay, and brittle hair syndrome phenotype present Type II diabetes mellitus"
combined immunodeficiency due to LRBA deficiency phenotype present Type I diabetes mellitus
Bangstad syndrome phenotype present Insulin-resistant diabetes mellitus
Bangstad syndrome phenotype present Type I diabetes mellitus
"arthrogryposis, renal dysfunction, and cholestasis phenotype present Nephrogenic diabetes insipidus"
"hepatitis, fulminant viral, susceptibility to phenotype present Type I diabetes mellitus"
Webb-Dattani syndrome phenotype present Diabetes insipidus
Pearson syndrome phenotype present Type I diabetes mellitus
muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome phenotype present Skeletal muscle atrophy
muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome phenotype present Ataxia
muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome phenotype present Rod-cone dystrophy
muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome phenotype present Autosomal dominant inheritance
muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome phenotype present Myopathy
muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome phenotype present Type II diabetes mellitus
muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome phenotype present Abnormality of retinal pigmentation
muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome parent-child hereditary ataxia
muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome parent-child syndromic retinitis pigmentosa
muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome parent-child inherited neurodegenerative disorder
muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome parent-child eye degenerative disease
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young phenotype present Nephrocalcinosis
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young phenotype present Large for gestational age
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young phenotype present Short stature
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young phenotype present Aminoaciduria
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young phenotype present Hepatomegaly
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young phenotype present Glycosuria
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young phenotype present Proteinuria
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young phenotype present Hypoglycemia
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young phenotype present Hyperphosphaturia
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young phenotype present Hypouricemia
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young phenotype present Autosomal dominant inheritance
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young associated with HNF4A
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young parent-child inherited Fanconi renotubular syndrome
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young parent-child maturity-onset diabetes of the young
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young parent-child inborn errors of metabolism
Hartsfield-Bixler-Demyer syndrome phenotype present Diabetes insipidus
"Wolfram syndrome, mitochondrial form phenotype present Diabetes insipidus"
autoimmune polyendocrine phenotype present Type I diabetes mellitus
autoimmune polyendocrine phenotype present Type II diabetes mellitus
autoimmune polyendocrine parent-child type 1 diabetes mellitus
"diabetes insipidus, nephrogenic, autosomal phenotype present Megacystis"
"diabetes insipidus, nephrogenic, autosomal phenotype present Vomiting"
"diabetes insipidus, nephrogenic, autosomal phenotype present Short stature"
"diabetes insipidus, nephrogenic, autosomal phenotype present Nephrogenic diabetes insipidus"
"diabetes insipidus, nephrogenic, autosomal phenotype present Seizure"
"diabetes insipidus, nephrogenic, autosomal phenotype present Failure to thrive"
"diabetes insipidus, nephrogenic, autosomal phenotype present Polydipsia"
"diabetes insipidus, nephrogenic, autosomal phenotype present Irritability"
"diabetes insipidus, nephrogenic, autosomal phenotype present Unexplained fevers"
"diabetes insipidus, nephrogenic, autosomal phenotype present Autosomal recessive inheritance"
"diabetes insipidus, nephrogenic, autosomal phenotype present Feeding difficulties in infancy"
"diabetes insipidus, nephrogenic, autosomal phenotype present Polyuria"
"diabetes insipidus, nephrogenic, autosomal phenotype present Hypernatremia"
"diabetes insipidus, nephrogenic, autosomal phenotype present Autosomal dominant inheritance"
"diabetes insipidus, nephrogenic, autosomal phenotype present Intellectual disability"
"diabetes insipidus, nephrogenic, autosomal phenotype present Hypertonic dehydration"
"diabetes insipidus, nephrogenic, autosomal phenotype present Heterogeneous"
"diabetes insipidus, nephrogenic, autosomal phenotype present Neonatal onset"
"diabetes insipidus, nephrogenic, autosomal associated with AQP2"
"diabetes insipidus, nephrogenic, autosomal associated with AVPR2"
"diabetes insipidus, nephrogenic, autosomal associated with PRKCA"
"diabetes insipidus, nephrogenic, autosomal parent-child nephrogenic diabetes insipidus"
pancreatic beta cell agenesis with neonatal diabetes mellitus phenotype present Abnormal abdomen morphology
pancreatic beta cell agenesis with neonatal diabetes mellitus phenotype present Autosomal recessive inheritance
pancreatic beta cell agenesis with neonatal diabetes mellitus phenotype present Neonatal insulin-dependent diabetes mellitus
pancreatic beta cell agenesis with neonatal diabetes mellitus parent-child Mendelian disease
